time,ks,adf_stationarity,eq_score
2025-08-13 03:25:00+02:00,0.8611111111111112,0.9092045914048479,0.4470151698952725
2025-08-13 03:40:00+02:00,0.7777777777777778,0.8239901722895738,0.4629294022491629
2025-08-13 03:55:00+02:00,0.6944444444444444,0.5123152759515786,0.3882594437139648
2025-08-13 04:10:00+02:00,0.6111111111111112,0.6347963358904899,0.48725186768952927
2025-08-13 04:25:00+02:00,0.5277777777777778,0.8730120642425933,0.6325381590303707
2025-08-13 04:40:00+02:00,0.4444444444444444,0.8445568878725644,0.6711560884823591
2025-08-13 04:55:00+02:00,0.3611111111111111,0.3251126032342485,0.5133783746270327
2025-08-13 05:10:00+02:00,0.3055555555555556,0.369684915066267,0.5645406326931734
2025-08-13 05:25:00+02:00,0.25,0.49261395779377315,0.6470455831175093
2025-08-13 05:40:00+02:00,0.3333333333333333,0.4856294575354545,0.5942517830141818
2025-08-13 05:55:00+02:00,0.4166666666666667,0.6285327315475714,0.6014130926190284
2025-08-13 06:10:00+02:00,0.4722222222222222,0.8299899367717152,0.6486626413753527
2025-08-13 06:25:00+02:00,0.5277777777777778,0.9071009517620947,0.6461737140381713
2025-08-13 06:40:00+02:00,0.6111111111111112,0.8701085714409154,0.5813767619096994
2025-08-13 06:55:00+02:00,0.5833333333333334,0.5010803877204073,0.4504321550881629
2025-08-13 07:10:00+02:00,0.4722222222222222,0.19633683322206963,0.3952013999554945
2025-08-13 07:25:00+02:00,0.4444444444444444,0.11824658100950614,0.38063196573713576
2025-08-13 07:40:00+02:00,0.5,0.013594267967225071,0.30543770718689
2025-08-13 07:55:00+02:00,0.3333333333333333,0.0856047746161489,0.4342419098464596
2025-08-13 08:10:00+02:00,0.3333333333333333,0.04204038729297588,0.4168161549171904
2025-08-13 08:25:00+02:00,0.4166666666666667,0.19988673586019812,0.4299546943440792
2025-08-13 08:40:00+02:00,0.5,0.2621071975979702,0.4048428790391881
2025-08-13 08:55:00+02:00,0.5833333333333334,0.14289235879961293,0.3071569435198451
2025-08-13 09:10:00+02:00,0.6666666666666666,0.10608514234379962,0.24243405693751985
2025-08-13 09:25:00+02:00,0.7777777777777778,0.25454116982281005,0.23514980126245735
2025-08-13 09:40:00+02:00,0.8888888888888888,0.5860039326220081,0.30106823971547
2025-08-13 09:55:00+02:00,0.9722222222222222,0.18472533402208258,0.09055680027549971
2025-08-13 10:10:00+02:00,1.0,0.025329701380327863,0.010131880552131146
2025-08-13 10:25:00+02:00,0.9722222222222222,0.04478845908666618,0.03458205030133314
2025-08-13 10:40:00+02:00,0.9444444444444444,0.05366570355211642,0.054799614754179916
2025-08-13 10:55:00+02:00,0.9444444444444444,0.12912997263788362,0.0849853223884868
2025-08-13 11:10:00+02:00,0.8888888888888888,0.9192471981520581,0.43436554592749
